key,q_no,question,ア,イ,ウ,エ,オ,カ,a_no,1,2,3,4,5,6,abnormal_flg
H27_2,1,二重責任の原則に関する次のア〜エの記述のうち，正しいものが二つある。その記号の組合せの番号を一つ選びなさい。,監査人は，被監査会社の財務情報システムの整備及び管理業務を受託したとしても，そのこと自体は経営者の責任である財務諸表の作成に直接関与したことにはならないため，二重責任の原則には抵触しない。,監査人は，監査実施中に不適切な会計処理を発見した場合，当該会計処理を修正するように経営者に指導し，経営者がそれを受け入れて修正したとしても，受け入れると判断したのは経営者であるため，財務諸表の作成に直接関与したことにはならず，二重責任の原則には抵触しない。,監査人は，監査報告書において，財務諸表の適正表示に関する意見を表明することに加え，係争中の重要な訴訟が存在し，当該訴訟の最終結果は不確実である旨の強調事項を記載した場合であっても，二重責任の原則には抵触しない。,監査人は，監査報告書において，無限定適正意見を表明する場合には，財務諸表の作成に対する経営者の責任と当該財務諸表に対する意見を表明する監査人の責任についての記載を行うが，不適正意見を表明する場合には，経営者が財務諸表に対する作成責任を果たしたとはいえないので，財務諸表の作成責任についての記載は行わない。,,,4,アイ,アウ,アエ,イウ,イエ,ウエ,0
H27_2,2,"以下は，監査基準「第二　一般基準」からの抜粋である。下線A〜Dを説明した次のア〜エの記述のうち，正しいものが二つある。その記号の組合せの番号を一つ選びなさい。
1　監査人は，職業的専門家として，その専門能力の向上と実務経験等から得られる知識の蓄積Aに常に努めなければならない。
2　監査人は，監査を行うに当たって，常に公正不偏の態度Bを保持し，独立の立場を損なう利害や独立の立場に疑いを招く外観を有してはならない。
5　監査人は，監査計画及びこれに基づき実施した監査の内容並びに判断の過程及び結果を記録し，監査調書Cとして保存しなければならない。
8　監査人は，業務上知り得た事項を正当な理由なく他に漏らしD，又は窃用してはならない。
",下線Aを達成するための一つの手段として，日本公認会計士協会が実施する継続的専門研修(CPE)制度が該当するが，この制度は同協会の自主規制として会員に対してCPEの履修を義務化するものであり，法令によって義務づけられているわけではない。,財務諸表に重要な虚偽の表示が含まれていることが監査の終了後に明らかとなった場合，そのことは監査人が当該財務諸表の監査に当たって下線Bを保持できなかったことを意味する。,下線Cには，監査計画の策定から意見の形成に至るまでの監査プロセスについて，判断の過程も含めて記載されることとなるが，そこには監査業務に対する審査担当者による審査の内容及び結論も含まれる。,監査人は，下線Dを犯すことのないよう，日常生活においても注意を払い，特に違反の自覚なく家族や近親者に対して情報を漏えいしないように十分留意しなければならない。,,,6,アイ,アウ,アエ,イウ,イエ,ウエ,1
H27_2,3,公認会計士法で定められている公認会計士の義務と責任に関する次のア〜エの記述のうち，正しいものが二つある。その記号の組合せの番号を一つ選びなさい。,公認会計士は，自らの配偶者が株主である会社については，当該会社の財務書類の監査証明業務はできないが，配偶者が相続又は遺贈によって当該会社の株式を取得し，その後1年を経過していない場合においては，その監査証明業務を実施することができる。,公認会計士は，単独監査となることを避けるために他の公認会計士と共同監査を行っている場合において，当該他の公認会計士が病気により業務を行うことができなくなった際には，ただちに新たな公認会計士を補充して，共同監査を行わなければならない。,公認会計士が虚偽又は不当の証明を行った場合に課される課徴金は，看過した虚偽表示の金額を基準として算出される。,公認会計士に対する懲戒処分として，戒告，2年以内の業務の停止及び登録の抹消という3種類が定められているが，公認会計士が，故意に，虚偽，錯誤又は脱漏のある財務書類を虚偽，錯誤及び脱漏のないものとして証明した場合には，内閣総理大臣は2年以内の業務の停止又は登録の抹消という処分をすることができる。,,,3,アイ,アウ,アエ,イウ,イエ,ウエ,0
H27_2,4,金融商品取引法に基づく監査制度に関する次のア〜エの記述のうち，正しいものが二つある。その記号の組合せの番号を一つ選びなさい。,金融商品取引法は，有価証券の公正な発行と円滑な流通を図ることを目的としているので，非上場会社であっても株主数が一定数以上である場合には監査対象となることがある。,公認会計士が，相当の注意を怠り，重大な虚偽のある財務諸表に重大な虚偽がない旨の監査証明を行った場合，当該監査証明を含む有価証券報告書のみならず，当該公認会計士が行った他の会社の監査証明を含む有価証券報告書も受理されないことがある。,財務諸表に対する独立監査人の監査報告書は，有価証券報告書に含めて提出され，内部統制監査報告書は，内部統制報告書に添付して提出されなければならない。,監査証明に従事する公認会計士又は監査法人は，年度監査の場合は財務局長等宛てに当該監査証明業務の概要を示した監査概要書を提出する必要があるが，四半期レビューについては四半期レビュー概要書を提出する必要はない。,,,1,アイ,アウ,アエ,イウ,イエ,ウエ,0
H27_2,5,会社法監査制度に関する次のア〜エの記述のうち，正しいものが二つある。その記号の組合せの番号を一つ選びなさい。,会計監査人が，計算関係書類に対して監査意見を表明しない場合であっても，定時株主総会による承認があれば決算は確定するが，この場合，会社は会計監査人による意見表明がなかった旨を公告しなければならない。,会計監査人は，計算関係書類の監査の過程で，内部統制システムの整備に関する取締役会の決定又は決議の内容が相当か否かについて監査を行い，その結果を監査役に報告しなければならない。,会社法上の大会社である監査役会設置会社において，特定監査役は，特定取締役及び会計監査人に計算関係書類に関する監査役会監査報告の内容を，会計監査報告を受領した日から1週間を経過した日，又は特定取締役及び特定監査役の間で合意により定めた日があるときはその日のうち，いずれか遅い日までに通知しなければならない。,取締役は，監査役がある場合において，監査役の選任に関する議案を株主総会に提出するには，監査役全員の同意を得なければならない。,,,2,アイ,アウ,アエ,イウ,イエ,ウエ,0
H27_2,6,「監査における不正リスク対応基準」に関する次のア〜エの記述のうち，正しいものが二つある。その記号の組合せの番号を一つ選びなさい。,監査人は，監査計画の策定に当たり，職業的懐疑心を発揮して，不正を実行する動機やプレッシャーが存在するかどうか，不正を実行する機会が存在するかどうか，不正を実行する際にそれを正当化する事象や状況が存在するかどうかを検討し，不正リスクの識別及び評価においてこれらの事項を考慮しなければならない。,監査人は，監査チームのすべての構成員との間で，経営者等は誠実であるという考えを持たずに，不正による重要な虚偽の表示が財務諸表のどこにどのように行われる可能性があるのかについて討議を行い，監査チームのすべての構成員がすべての情報を共有できるようにしなければならない。,監査人は，被監査会社と被監査会社の関連当事者との間に事業上の合理性が不明瞭な資金の貸付契約が存在することに気が付いた場合には，不正による重要な虚偽の表示の疑義が存在するものと判断し，この契約に係る疑義に直接対応した監査手続を立案しなければならない。,監査人は，経営環境の変化がないにもかかわらず，経営者が意図的に引当金を過小に見積もって計上していることを発見した場合には，監査役等に報告し，協議の上，経営者に問題点の是正等適切な措置を求めるとともに，当該事象が財務諸表に与える影響を評価しなければならない。,,,3,アイ,アウ,アエ,イウ,イエ,ウエ,0
H27_2,7,四半期レビューに関する次のア〜エの記述のうち，正しいものが二つある。その記号の組合せの番号を一つ選びなさい。,結論に関する除外事項を付した限定付結論を表明する場合には，別に区分を設けて修正すべき事項を記載しなければならないが，四半期財務諸表に与える影響は可能な場合に記載すれば足りる。,四半期レビューにおいては，質問及び分析的手続を基本とする限定した手続が適用され，適正に表示していない事項が存在する可能性が高いと認められる場合を除いて，経営者確認書の入手は求められていない。,監査人は，四半期レビューにおいて，年度の財務諸表監査において監査人が備えるべき要件及び監査に対する姿勢について定めている「監査基準」の一般基準，「監査における不正リスク対応基準」，及び「監査に関する品質管理基準」を適用しなければならない。,「四半期レビュー基準」の報告基準における継続企業の前提の項においては，「監査基準」の報告基準における継続企業の前提の項に記載されている意見の不表明に相当する規定は置かれていない。,,,3,アイ,アウ,アエ,イウ,イエ,ウエ,0
H27_2,8,内部統制監査に関する次のア〜エの記述のうち，正しいものが二つある。その記号の組合せの番号を一つ選びなさい。,内部統制報告書が適正である旨の監査人の意見は，内部統制報告書には重要な虚偽の表示がないこと，及び被監査会社の財務報告に係る内部統制には開示すべき重要な不備がないことについて，合理的な保証を得たとの監査人の判断を含んでいる。,監査人は，内部統制監査報告書において「一般に公正妥当と認められる財務報告に係る内部統制の監査の基準」に準拠して監査を実施したことを記載するが，内部統制監査を行うに当たっては，「監査基準」の一般基準及び「監査に関する品質管理基準」を遵守しなければならない。,内部統制監査は，経営者による内部統制の有効性の評価結果を前提としているため，監査人は，かかる経営者の評価方法を具体的に検証する必要はないが，経営者が内部統制の評価に当たって入手した証拠を監査証拠として利用する場合には，具体的な検証が必要となる。,監査人は，内部統制監査の実施において内部統制の不備を発見した場合，経営者に報告して当該不備の是正を求めなければならないが，一定の非監査業務との同時提供が関係法令によって禁止されているため，有効な内部統制の構築に向けて当該不備に関連した指摘を企業や経営者に対して行うことは禁止されている。,,,4,アイ,アウ,アエ,イウ,イエ,ウエ,0
H27_2,9,監査の品質管理に関する次のア〜エの記述のうち，正しいものが二つある。その記号の組合せの番号を一つ選びなさい。,監査業務に係る審査担当者は，監査責任者との討議を通じて，監査チームが行った重要な判断や監査意見を客観的に評価するが，このことによって監査責任者の責任が軽減されることはない。,監査責任者と審査担当者との間に監査上の判断の相違が生じたので，監査事務所の所定の方針及び手続に従って判断の相違に係る問題に対処し，解決を試みたものの，監査報告書の発行予定日に至っても当該問題を解決できない場合，監査チームは，最終的に最も重い責任を負う監査責任者の判断において監査報告書を発行することができる。,監査の品質管理への取り組みの一環として被監査会社との癒着を防ぐために，大規模監査法人の筆頭業務執行社員等に該当する審査担当者が当該被監査会社の審査業務に関与することができるのは，7会計期間までである。,審査担当者は，監査事務所の所定の方針及び手続に従って審査を実施し，監査報告書日以前に審査が完了したことを文書化しなければならないが，文書化の作業は監査報告書日以後の監査調書の整理期間において実施することが認められている。,,,3,アイ,アウ,アエ,イウ,イエ,ウエ,0
H27_2,10,一般に公正妥当と認められる監査の基準に関する次のア〜エの記述のうち，正しいものが二つある。その記号の組合せの番号を一つ選びなさい。,企業会計審議会が公表する「監査基準」は，日本公認会計士協会の監査に関する実務指針と一体となって一般に公正妥当と認められる監査の基準を構成しているが，ここでいう日本公認会計士協会の監査に関する実務指針には，同協会による監査に関する研究報告や研究資料が含まれる。,企業会計審議会が公表する「監査基準」は，公認会計士が財務諸表の監査を行うに当たって，法令によって強制されなくとも，常にこれを遵守しなければならないものである。すなわち，「監査基準」は，財務諸表の種類や意見として表明すべき事項を異にする監査を含め，公認会計士による財務諸表の監査に共通して適用される。,企業会計審議会が公表する「監査に関する品質管理基準」は，公認会計士による監査業務の質を合理的に確保するためのものであり，一般に公正妥当と認められる監査の基準を構成することから，法令によって強制されなくとも，公認会計士はこれを遵守しなければならない。,企業会計審議会が公表する「監査における不正リスク対応基準」は，不正による重要な虚偽表示のリスクに対応した監査手続を明確化するとともに，一定の場合には監査手続をより慎重に実施することを求めるものであり，一般に公正妥当と認められる監査の基準を構成することから，法令によって強制されなくとも，公認会計士はこれを遵守しなければならない。,,,4,アイ,アウ,アエ,イウ,イエ,ウエ,0
H27_2,11,公認会計士の守秘義務に関する次のア〜エの記述のうち，正しいものが二つある。その記号の組合せの番号を一つ選びなさい。,金融商品取引法に基づく監査において，公認会計士が，被監査会社における法令に違反する事実を発見し，当該法令違反を是正すべき旨を書面で被監査会社に対して通知したにもかかわらず，所定の期間が経過した後も是正されなかった場合に，法に定める重大な影響を防止するために必要があると判断して当該法令違反事実を内閣総理大臣に申し出たとしても守秘義務違反とはならない。,公認会計士は，依頼人である被監査会社から得た情報に対しては守秘義務を負うが，潜在的な依頼人及び雇用主である所属監査法人から得た情報に対しては守秘義務を負わない。ただし，公認会計士の監督下にある者及び公認会計士の求めに応じて助言・支援を行う者に対しては守秘義務を遵守させる義務を負う。,監査人の交代に際して，前任監査人が識別した監査上の重要な事項に関連する監査調書及び期首残高に関連する監査調書を，監査人予定者及び監査人に対して閲覧させることは前任監査人の守秘義務違反とはならない。ただし，この場合，前任監査人と監査人予定者及び監査人は，監査調書の閲覧の前に「監査調書の閲覧に伴う守秘義務に関する承諾書」を取り交わさなければならない。,守秘義務は，公認会計士が監査法人を退職し，依頼人又は当該監査法人との関係が終了した後も解除されない。ただし，公認会計士が所属する監査法人を変更した場合に，以前の経験を活かすこと，及び業務上知り得た情報を利用することは守秘義務違反とはならない。,,,2,アイ,アウ,アエ,イウ,イエ,ウエ,0
H27_2,12,監査手続に関する次のア〜エの記述のうち，正しいものが二つある。その記号の組合せの番号を一つ選びなさい。,実地棚卸に対する立会は，被監査会社が行う実地棚卸の実施状況を監査人が観察することによって，棚卸資産の実在性に関する監査証拠を入手するとともに，棚卸資産の品質の低下や陳腐化を識別するための監査証拠を入手することを目的とする監査手続である。,監査の最終段階で実施される分析的手続の目的は，財務諸表の個別の構成単位又は構成要素についての重要な虚偽の表示がないかどうかに関する結論を形成すること，及び意見表明の基礎となる結論を導くことである。,実査は，有形資産の実在性に関する監査証拠を入手するための監査手続であるとともに，無形資産の評価の妥当性に関する監査証拠を入手するための監査手続でもある。,経営者確認書の入手は，監査手続の一部を構成するものであるが，特定のアサーションに関する監査手続を代替するものではない。,,,3,アイ,アウ,アエ,イウ,イエ,ウエ,0
H27_2,13,リスク・アプローチに関する次のア〜エの記述のうち，正しいものが二つある。その記号の組合せの番号を一つ選びなさい。,監査リスクとは，監査人が財務諸表の重要な虚偽の表示を看過して誤った意見を形成する可能性であるが，広義には，財務諸表監査に関連して発生するおそれのある監査人自身のビジネス・リスクも含まれる。,固有リスクは，取引種類，勘定残高，開示等に係るアサーションに重要な虚偽の表示が行われる可能性であり，被監査会社に固有に存在するリスクであることから，為替相場やエネルギー価格の変動等の一般的な経済環境には影響されない。,統制リスクは，被監査会社の内部統制が重要な虚偽の表示を防止又は適時に発見・是正することに対してどのように整備されているか，またどの程度有効に運用されているかについて監査人が評価する被監査会社側のリスクであり，財務諸表監査とは独立して存在している。,発見リスクは，合理的に低い水準に設定された監査リスクを，監査人が評価した重要な虚偽表示のリスクで除することによって自ずと設定されるものであって，監査人は，達成しなければならない発見リスクの程度を直接的に操作することはできない。,,,6,アイ,アウ,アエ,イウ,イエ,ウエ,0
H27_2,14,特別な検討を必要とするリスクに関する次のア〜エの記述のうち，正しいものが二つある。その記号の組合せの番号を一つ選びなさい。,経営者が内部統制を無効化するリスクは特別な検討を必要とするリスクであり，監査人は，当該リスクの程度にかかわらず，総勘定元帳への仕訳入力や財務諸表を作成する過程における修正についての適切性を検証しなければならない。,監査人は，不正による重要な虚偽表示のリスクを識別し評価する際，収益の種類や形態にかかわらず，収益認識には不正リスクがあるという推定に基づき，収益認識に関連するアサーションについての重要な虚偽表示のリスクを特別な検討を必要とするリスクとして識別しなければならない。,関連当事者との取引に伴う虚偽表示のリスクは，必ずしも特別な検討を必要とするリスクとはならないが，企業の通常の取引過程から外れた関連当事者との重要な取引に伴う虚偽表示のリスクについては，常に特別な検討を必要とするリスクとして取り扱わなければならない。,特別な検討を必要とするリスクをアサーション・レベルで識別した場合，監査人は，当該リスクへの対応として実証手続を実施しなければならないが，このとき，運用評価手続を実施したとしても，分析的実証手続のみによることはできない。,,,2,アイ,アウ,アエ,イウ,イエ,ウエ,0
H27_2,15,監査証拠に関する次のア〜エの記述のうち，正しいものが二つある。その記号の組合せの番号を一つ選びなさい。,基準日における帳簿上の買掛金残高に対して行った確認に関して，対応する債権が当該基準日時点で存在する旨の確認先からの回答は，買掛金の網羅性に関する監査証拠となる。,被監査会社が作成した情報を監査証拠として利用するために，当該情報の正確性及び網羅性が十分であることを確かめる場合には，監査人は，当該情報の作成と管理に関する内部統制の運用評価手続を省略することはできない。,被監査会社から独立した情報源から入手した監査証拠は，一般的には被監査会社内部から入手した監査証拠より強い証明力を有するが，独立した情報源から入手した監査証拠であっても十分な証明力を有していないと判断される場合がある。,期末日の売掛金残高の実在性を確かめるため，実在性に関するリスクが特に高いと評価した相手先に対する残高を抽出して検証した結果，実在性に関して重要な虚偽の表示の存在を示唆する監査証拠が得られなかったとしても，そのことをもって期末日の売掛金残高の実在性に関する結論を導き出すことはできない。,,,6,アイ,アウ,アエ,イウ,イエ,ウエ,0
H27_2,16,グループ監査に関する次のア〜エの記述のうち，正しいものが二つある。その記号の組合せの番号を一つ選びなさい。,構成単位の監査人が当該構成単位の財務諸表の監査において識別した特別な検討を必要とするリスクは，グループ監査チームが実施するグループ監査においても特別な検討を必要とするリスクとして識別されなければならない。,構成単位の財務情報の監査を実施している構成単位の監査人は，グループ財務諸表上で修正又は開示することが要求される可能性のある当該構成単位の後発事象を識別するための手続の実施を，グループ監査チームから求められることはない。,グループ監査チームは，構成単位の監査人から，グループ財務諸表の監査についてのグループ監査チームの結論に関連する事項の報告を求めなければならず，その報告事項には構成単位において識別された財務報告に関する内部統制の重要な不備に関する説明も含まれる。,構成単位の財務諸表が法定監査の対象となっている場合において，グループ監査チームは，構成単位の監査人によって当該監査に関して決定された重要性の基準値及びこれに対して設定された手続実施上の重要性が適切であると判断したとき，当該監査の結果を利用してグループ財務諸表の監査における監査証拠を入手することができる。,,,6,アイ,アウ,アエ,イウ,イエ,ウエ,0
H27_2,17,監査報告に関する次のア〜エの記述のうち，正しいものが二つある。その記号の組合せの番号を一つ選びなさい。,財務諸表に重要な影響を及ぼす会計方針の変更があり，それが正当な理由によるものであって除外事項とはならない場合，監査人は，監査報告書の強調事項区分に，会計方針の変更を行った旨，正当な理由によるものと認めた根拠，会計方針の変更による影響額を記載しなければならない。,監査報告書日は，財務諸表に対する意見表明の基礎となる十分かつ適切な監査証拠を監査人が入手した日以後にしなければならないので，監査人は監査報告書日後に財務諸表に関していかなる監査手続を実施する義務も負わないが，監査報告書日の翌日から財務諸表発行日までの間に事後判明事実を知ることとなった場合は，経営者への質問等の監査手続を実施しなければならない。,被監査会社が新しく導入した売掛金システムの不備を原因とする多数の誤謬が発見され，監査報告書日時点においてもシステムの不具合を是正し当該誤謬を修正している過程にあり，売掛金残高を他の方法によって検証できなかった場合で，その影響が重要かつ広範であると判断される場合には，監査人は不適正意見を表明しなければならない。,監査人は，除外事項付意見を表明することが見込まれる場合には原因となる状況と文言の草案を，また強調事項区分を設けることが見込まれる場合にはその旨と文言の草案を，監査役若しくは監査役会又は監査委員会に報告しなければならない。,,,5,アイ,アウ,アエ,イウ,イエ,ウエ,0
H27_2,18,継続企業の前提に関する次のア〜エの記述のうち，正しいものが二つある。その記号の組合せの番号を一つ選びなさい。,継続企業の前提に関して重要な疑義を生じさせるような事象又は状況が存在する場合において，当該疑義を解消若しくは改善するための経営者の対応策によって当該疑義が解消されないとしても，そのことを理由とする意見不表明とはならない。,監査人は，継続企業の前提に関する強調事項を監査報告書に記載する場合，財務諸表利用者への情報提供の観点から，継続企業の前提に重要な疑義を生じさせる事象又は状況が存在している旨とその内容，及び経営者の対応策の実行可能性に関する監査人の評価結果を記載することができる。,被監査会社が破産の申立てを検討している状況において，継続企業を前提として財務諸表を作成している場合で，継続企業の前提に関する重要な不確実性に係る注記が不適切であると監査人が判断したときには，その重要性と広範性に応じて限定付適正意見又は不適正意見を表明しなければならない。,継続企業の前提に重要な疑義を生じさせるような事象又は状況があるにもかかわらず，経営者が当該事象又は状況について注記していなかった場合，監査人は限定付適正意見又は不適正意見を表明しなければならない。,,,2,アイ,アウ,アエ,イウ,イエ,ウエ,0
H27_1,1,財務諸表監査における監査人の役割と責任に関する次のア～エの記述のうち，正しいものが二つある。その記号の組合せの番号を一つ選びなさい。,監査人は，財務諸表に全体として重要な虚偽の表示がないことについて合理的な保証を得る責任を負っており，財務諸表の重要な虚偽の表示を発見できなかったとしても，独立性を保持するとともに，適切な水準の正当な注意を払い，職業的懐疑心を保持して監査を実施したのであれば，責任を問われない可能性がある。,財務諸表監査においては，監査人は，企業の内部統制によって財務諸表の重要な虚偽の表示が防止又は適時に発見されない可能性を評価しなければならないが，最終的に表明される監査意見において，財務諸表の作成に関係する内部統制の有効性に関する保証は提供していない。,監査人は，財務諸表に重要な虚偽の表示をもたらす不正の発見に対して責任を負っており，財務諸表が一般に公正妥当と認められる企業会計の基準に準拠して，会社の財政状態，経営成績及びキャッシュ・フローの状況をすべての重要な点において適正に表示していることを認める旨の監査意見は，監査人がこの責任を果たしたことを意味している。,財務諸表監査において行われる，継続企業の前提に重要な疑義があるかどうかの評価は，被監査会社の存続可能性の評価であり，したがって，監査人が無限定適正意見をもって提供する保証には，被監査会社の存続可能性に問題はないという意味が含まれている。,,,1,アイ,アウ,アエ,イウ,イエ,ウエ,0
H27_1,2,公認会計士法に関する次のア～エの記述のうち，正しいものが二つある。その記号の組合せの番号を一つ選びなさい。,公認会計士が，故意に，虚偽，錯誤又は脱漏のある財務書類を虚偽，錯誤及び脱漏のないものとして証明した場合で，内閣総理大臣によって登録抹消の処分を受けたときであっても，処分の日から所定の期間が経過し，内閣総理大臣の認可を受けた者は，公認会計士として再登録することができる。,公認会計士が，公認会計士法で定める就職制限会社に該当しない会社の役員に就いている場合で，当該会社が就職制限会社に該当する会社と合併することとなったときには，当該公認会計士は，役員に就任する際に当該合併について知らなかったこと，及び内閣総理大臣の承認を得たことを条件として，合併後に存続する会社の役員に就くことができる。,監査法人が，その業務に係る契約の締結の方針について，社員の一部をもって構成される合議体で決定する場合には，当該合議体を構成する社員のうち75％以上は公認会計士である社員でなければならない。,公認会計士が，公認会計士法上の大会社等の財務書類に係る監査証明業務を，他の監査法人と共同して行っている場合において，当該他の監査法人が解散したときには，監査契約を解除しなければならない。,,,4,アイ,アウ,アエ,イウ,イエ,ウエ,0
H27_1,3,金融商品取引法監査制度に関する次のア～エの記述のうち，正しいものが二つある。その記号の組合せの番号を一つ選びなさい。,公認会計士は，金融商品取引法に基づいて実施される財務書類の監査において，財務計算に関する書類の適正性の確保に影響を及ぼすおそれのある法令違反事実を発見し，それを被監査会社に対して書面で通知したにもかかわらず，被監査会社が一定期間を経ても適切な措置をとらない場合には，被監査会社に事前に通知したうえで当該事項についての意見を内閣総理大臣に対して申し出なければならない。,公認会計士が，金融商品取引法に基づく財務書類の監査において，故意又は過失により虚偽の証明を行ったとして，当該虚偽の証明により有価証券取得者に生じた損害を賠償する責任を問われた場合には，いわゆる「挙証責任の転換」により，故意又は過失がなかったことを公認会計士自身が証明すれば免責となる可能性があるが，このことを定めた明文規定は金融商品取引法には存在しない。,有価証券報告書の提出義務がある会社が発行する臨時報告書は，有価証券の募集又は売出しが外国において行われるとき，その他公益又は投資者保護のため必要かつ適当なものとして内閣府令で定める場合に該当することとなったときに，内閣総理大臣に提出されなければならないが，その記載内容に関する監査証明は不要である。,金融商品取引法に基づく財務諸表の監査証明を行うに当たって，公認会計士が従うべき監査の基準は，金融庁企業会計審議会が公表する基準，すなわち，監査基準，中間監査基準，監査に関する品質管理基準，四半期レビュー基準，財務報告に係る内部統制の評価及び監査の基準，監査における不正リスク対応基準である。,,,2,アイ,アウ,アエ,イウ,イエ,ウエ,0
H27_1,4,会社法監査制度に関する次のア～エの記述のうち，正しいものが二つある。その記号の組合せの番号を一つ選びなさい。,委員会設置会社を除く取締役会設置会社で，公開会社でない会計参与設置会社は，監査役を置かなくてもよい。,監査役が3人以上ある場合で，監査役が会計監査人を解任するときは，監査役の過半数の同意をもって行わなければならず，その場合，監査役はその旨及び解任の理由を株主総会において報告しなければならない。,会計監査人は，その職務を行うため必要があるときは，子会社に対して会計に関する報告を求め，子会社の財産の状況を調査することができるが，子会社の業務の状況を調査する場合には，当該会計監査人設置会社の監査役若しくは監査役会又は監査委員会の承認を得なければならない。,会計監査人設置会社である委員会設置会社において，計算書類が法令又は定款に適合するかどうかについて会計監査人と監査委員会又は監査委員の意見が異なる場合であっても，定時株主総会において会計監査人の出席を求める決議がない限り，会計監査人は，定時株主総会に出席して意見を述べる必要はない。,,,3,アイ,アウ,アエ,イウ,イエ,ウエ,0
H27_1,5,職業的懐疑心に関する次のア～エの記述のうち，正しいものが二つある。その記号の組合せの番号を一つ選びなさい。,職業的懐疑心の考え方は，監査基準の一般基準に導入された時点の，経営者が誠実であるとも不誠実であるとも想定しないという中立的観点から，不正リスク対応基準によって，経営者が不誠実であると想定する観点へと変化した。,四半期レビューにおける保証水準は，年度の財務諸表の監査より低く設定されているが，監査人は，年度の財務諸表の監査と同様に，四半期レビューにおいても職業的専門家としての正当な注意を払い，職業的懐疑心を保持しなければならない。,監査人が，過去の経験に基づいて，被監査会社の経営者を信頼できるものと認識した場合には，職業的懐疑心を保持する必要性は軽減される。,職業的懐疑心の保持は，監査証拠を批判的に評価するために必要とされるので，監査契約の締結時には求められていない。,,,5,アイ,アウ,アエ,イウ,イエ,ウエ,0
H27_1,6,内部統制監査に関する次のア～エの記述のうち，正しいものが二つある。その記号の組合せの番号を一つ選びなさい。,経営者による評価の範囲に含められるべきであると監査人が判断した内部統制を，経営者が評価の対象としなかった場合には，監査人は内部統制の評価範囲の制約に関する除外事項を付した限定付適正意見の表明又は意見の不表明を検討しなければならない。,事業規模が小規模で，比較的簡素な構造を有している組織においては，内部統制監査の効率性の観点から，監査人は，内部統制の実施状況の検証として，監査役が直接行った棚卸の立会の結果を利用することはできるが，経営者が直接行ったモニタリングの結果を利用することはできない。,内部監査人が，内部統制の有効性の評価を行っている場合において，監査人が内部監査人の能力及び独立性を検討し，内部監査人の実施した作業の一部を自ら検証した結果，適切であると判断されたときであっても，内部監査人の作業を自己の検証そのものとして利用することはできない。,内部統制監査において，トップ・ダウン型のリスク・アプローチが採用された背景には，財務諸表監査に事業上のリスク等を重視したリスク・アプローチが導入されたことにより，財務諸表全体レベルでの重要な虚偽表示リスクを評価することが監査人に求められるようになったことがある。,,,2,アイ,アウ,アエ,イウ,イエ,ウエ,0
H27_1,7,四半期レビューに関する次のア～エの記述のうち，正しいものが二つある。その記号の組合せの番号を一つ選びなさい。,監査人は，四半期財務諸表が，年度の財務諸表の作成の基礎となる会計記録に基づいて作成されていることを確かめるため，四半期財務諸表と当該会計記録との突合を行い，両者が一致又は調整後一致することを確認するとともに，当該会計記録の適正性について証拠を入手しなければならない。,監査人は，四半期レビューの過程で気づいた数値間の矛盾又は異常な変動についての質問に対する回答が合理的かつ整合的であると判断した場合には，その回答を裏付けるための証憑突合を実施することは求められていない。,四半期レビューにおいては，実証手続としての分析的手続を，業種の特性等を踏まえてきめ細やかに実施しなければならないが，年度の財務諸表監査に比べて精度の高い推定値を算出することは求められていない。,四半期レビューを実施するに当たって設定する重要性の基準値は，年度の財務諸表の監査に係る重要性の基準値以下とすることが求められている。,,,5,アイ,アウ,アエ,イウ,イエ,ウエ,0
H27_1,8,監査人の交代に関する次のア～エの記述のうち，正しいものが二つある。その記号の組合せの番号を一つ選びなさい。なお，監査人予定者，前任監査人及び会社との間では，守秘義務についての確認が文書により行われていることを前提とする。,前任監査人は，監査人予定者からの求めの有無にかかわらず，監査の過程で自らが認識した特別な検討を必要とするリスクを生ずる事項や，監査手続を実施した結果重要な虚偽の表示の可能性を示した事項を，監査人予定者に対して伝達しなければならない。,監査人予定者は，前任監査人から監査業務の十分な引継を受けられない場合には，監査契約の締結に伴うリスクを低い水準に抑えることができるか否かについて，より慎重な検討が求められるが，これには第三者への問い合わせ等により阻害要因に関する情報を収集することが含まれる。,監査人予定者は，監査契約の可否を適切に判断するため，前任監査人と会社との間に会計処理，表示及び監査手続に関する会社との間の重要な意見の相違があるかどうかを問い合わせ，相違がある場合には，監査契約の締結前に，前任監査人からその内容に関する回答を書面で得ておかなければならない。,前任監査人は，監査人予定者の求めに応じて，前任監査人が識別した監査上の重要な事項や，期首残高に関連する監査調書を閲覧させる必要があるが，既に会社と監査契約を締結した監査人からはその求めがあっても閲覧させる必要はない。,,,1,アイ,アウ,アエ,イウ,イエ,ウエ,0
