key,q_no,question,ア,イ,ウ,エ,a_no,1,2,3,4,5,6
R2_1,7,株式会社の機関に関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。,ア．株式会社は， 2 人以上の取締役を置かなければならない。,イ．会計監査人設置会社は，定款の定めによって会計参与を置くことができる。,ウ．監査等委員会設置会社は，監査役を置いてはならない。,エ．指名委員会等設置会社の監査委員会は，監査委員の中から常勤の監査委員を選定しなければならない。,4,アイ,アウ,アエ,イウ,イエ,ウエ
R2_1,8,株主総会又は株主総会の決議に関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。,ア．株式会社は，定款で定めることにより，株主総会の普通決議の要件を，出席した株主の議決権の過半数より引き下げることができる。,イ．法定の要件を満たす株主の申立てに基づき，株主総会に係る招集の手続及び決議の方法を調査させるための検査役が裁判所により選任された場合に，当該検査役は，必要な調査を行い，当該調査の結果を記載した書面を当該株主に提供して，報告をしなければならない。,ウ．株主総会の決議による会計監査人の解任は，定款に別段の定めがない限り，普通決議によりなされる。,エ．退任取締役に対し退職慰労金を支給する旨の株主総会の決議について，当該退任取締役が株主である場合，当該株主は議決権を行使することができる。,6,アイ,アウ,アエ,イウ,イエ,ウエ
R2_1,9,株主総会等の決議の取消しに関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。,ア．株主が株主総会等の決議の取消しの訴えを提起し，被告である株式会社が当該株主に相当の担保を立てさせることを裁判所に申し立てた場合に，当該株主が当該株式会社の執行役であるときは，裁判所は担保の提供を命じることはできない。,イ．株主総会の決議の内容が定款に違反することは，当該決議の取消事由に該当する。,ウ．最高裁判所の判例によれば，議案を否決する株主総会の決議について，当該決議の取消しを請求する訴えは，適法である。,エ．全部取得条項付種類株式の取得が行われた場合に，これにより株主の地位を失った者は，当該全部取得条項付種類株式の取得を決定した株主総会の決議について，当該決議の取消しの訴えの原告適格を有しない。,1,アイ,アウ,アエ,イウ,イエ,ウエ
R2_1,10,代表取締役に関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。,ア．取締役会を設置しない株式会社は，定款の定めに基づく取締役の互選によって，取締役の中から代表取締役を定めることができる。,イ．株式会社は，代表取締役がその職務を行うについて第三者に加えた損害を賠償する責任を負う。,ウ．監査役設置会社である取締役会設置会社において，取締役会は，支配人その他の重要な使用人の選任及び解任の決定を代表取締役に委任することができる。,エ．代表取締役の解職により，株式会社の代表取締役が欠けた場合には，新たに選定された代表取締役が就任するまで，解職された当該代表取締役は，なお代表取締役としての権利義務を有する。,1,アイ,アウ,アエ,イウ,イエ,ウエ
R2_1,11,監査等委員会設置会社における役員等の報告義務に関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。,ア．取締役は，株式会社に著しい損害を及ぼすおそれのある事実があることを発見したときは，直ちに，当該事実を株主に報告しなければならない。,イ．会計参与は，その職務を行うに際して取締役の職務の執行に関し不正の行為又は法令若しくは定款に違反する重大な事実があることを発見したときは，遅滞なく，これを取締役会に報告しなければならない。,ウ．取締役，会計参与又は会計監査人が監査等委員の全員に対して監査等委員会に報告すべき事項を通知したときは，当該事項を監査等委員会へ報告することを要しない。,エ．会計監査人は，その職務を行うに際して取締役の職務の執行に関し不正の行為又は法令若しくは定款に違反する重大な事実があることを発見したときは，遅滞なく，これを監査等委員会に報告しなければならない。,6,アイ,アウ,アエ,イウ,イエ,ウエ
R2_1,12,指名委員会等設置会社に関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。,ア．取締役会は，代表取締役を選定することができない。,イ．指名委員会は，株主総会に提出する会計監査人の選任及び解任並びに会計監査人を再任しないことに関する議案の内容を決定する。,ウ．報酬委員会は，執行役の個人別の報酬の内容を決定するに際し，執行役が当該指名委員会等設置会社の支配人その他の使用人を兼ねているときは，使用人分の報酬についても決定する。,エ．執行役は，取締役を兼ねることができない。,2,アイ,アウ,アエ,イウ,イエ,ウエ
R2_1,13,株式会社が剰余金の配当を行う場合の分配可能額の計算に関する次の記述のうち，当該剰余金の配当が効力を生ずる日における剰余金の額から減じなければならない額の組合せとして最も適切な番号を一つ選びなさい。なお，当該株式会社の最終事業年度の末日後において臨時計算書類は作成されなかったものとする。,ア．最終事業年度の末日後に生じた特別損失の額,イ．自己株式の帳簿価額,ウ．最終事業年度の末日後に自己株式を処分した場合における当該自己株式の対価の額,エ．最終事業年度の末日後に自己株式の消却をした場合における当該自己株式の帳簿価額,4,アイ,アウ,アエ,イウ,イエ,ウエ
R2_1,14,株式会社がその財産を株主に交付し，その交付した日が属する事業年度（その事業年度の直前の事業年度が最終事業年度でないときは，その事業年度の直前の事業年度）に係る定時株主総会で承認された計算書類に欠損が生じた場合に，その交付に関する職務を行った代表取締役が当該欠損額を支払う義務を負うことがある。次の記述のうち，その職務に係る行為に該当するものの組合せとして最も適切な番号を一つ選びなさい。,ア．準備金の額を減少する決議を行った株主総会において，当該準備金の減少額の全部を配当することを定めた場合における剰余金の配当,イ．全部取得条項付種類株式の取得日における当該株式会社の株式の取得,ウ．譲渡制限株式の株主からの請求に基づく譲渡承認をしない旨の決定をした場合において，当該株主からの株式買取請求に応じて行う当該株式会社の株式の買取り,エ．定時株主総会において剰余金の配当に関する事項を定める場合における剰余金の配当,4,アイ,アウ,アエ,イウ,イエ,ウエ
R2_1,15,持分会社に関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。,ア．有限責任社員が持分会社の債務を弁済する責任を負う場合には，その責任は未履行の出資の価額を限度とする。,イ．社員が持分会社の債務を弁済する責任を負う場合には，当該社員は，当該持分会社が主張することができる抗弁をもって当該持分会社の債権者に対抗することができない。,ウ．社員が金銭を出資の目的とした場合において，その出資をすることを怠ったときは，当該社員は，その利息を支払うほか，損害の賠償をしなければならない。,エ．持分会社は，その持分の全部又は一部を譲り受けることができる。,2,アイ,アウ,アエ,イウ,イエ,ウエ
R2_1,16,社債に関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。,ア．株式会社が，新たに発行する社債券につき，50 名以上の者に対して取得の申込みの勧誘をする場合には，原則として有価証券届出書を内閣総理大臣に提出しなければならない。,イ．社債権者集会は，その招集通知において社債権者集会の目的である事項として記載されていない事項についても決議することができる。,ウ．社債権者集会の決議は，裁判所の認可を受けなければ，その効力を生じない。,エ．社債発行会社は，社債管理者が社債権者集会の決議によらずに，当該社債の全部について破産手続に属する行為をすることができる旨を定めることはできない。,2,アイ,アウ,アエ,イウ,イエ,ウエ
R2_1,17,組織変更に関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。,ア．持分会社は，定款に別段の定めがある場合は，総社員の同意を得ることなく，組織変更をすることができる。,イ．株式会社が組織変更をする場合には，反対株主は，当該株式会社に対し，自己の有する株式を公正な価格で買い取ることを請求することができる。,ウ．組織変更をする株式会社は，組織変更計画備置開始日から組織変更がその効力を生ずる日後 6 か月を経過する日までの間，法定の事項を記載し，又は記録した書面又は電磁的記録をその本店に備え置かなければならない。,エ．組織変更について承認をしなかった債権者は，当該組織変更の効力が生じた日から 6か月以内に当該組織変更の無効の訴えを提起することができる。,3,アイ,アウ,アエ,イウ,イエ,ウエ
R2_1,18,吸収合併に関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。なお，吸収合併の当事会社は，いずれも種類株式発行会社でない株式会社であるものとする。,ア．吸収合併存続株式会社は，吸収合併契約等備置開始日から吸収合併がその効力を生ずる日までの間，法定の事項を記載し，又は記録した書面又は電磁的記録をその本店に備え置かなければならない。,イ．吸収合併契約においては，吸収合併存続株式会社が吸収合併消滅株式会社の株主に対してその株式に代わる金銭を交付することを定めることはできない。,ウ．吸収合併消滅株式会社において，新株予約権買取請求に係る新株予約権の買取りは，吸収合併の効力発生日に，その効力を生ずる。,エ．吸収合併の無効の訴えに係る請求を認容する判決が確定したときは，吸収合併をした会社は，当該吸収合併の効力が生じた日後に吸収合併後存続する会社が負担した債務について，連帯して弁済する責任を負う。,6,アイ,アウ,アエ,イウ,イエ,ウエ
R2_1,19,有価証券報告書等に関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。,ア．金融商品取引所に上場されている特定上場有価証券の発行者である会社は，有価証券報告書を提出する義務を負わない。,イ．内閣総理大臣は，有価証券の発行者である会社の資本金の額が有価証券報告書を提出しなくても公益又は投資者保護に欠けることがないと認めたときは，当該会社の有価証券報告書の提出義務を免除することができる。,ウ．有価証券報告書には，有価証券の募集又は売出しに関する事項を記載しなければならない。,エ．有価証券報告書を提出しなければならない会社は，その会社が発行者である有価証券の募集又は売出しが外国において行われるとき，その内容を記載した臨時報告書を，遅滞なく，内閣総理大臣に提出しなければならない。,3,アイ,アウ,アエ,イウ,イエ,ウエ
R2_1,20,有価証券の発行登録に関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。,ア．発行登録を行った有価証券の募集は，当該有価証券の発行者がその募集に関し内閣総理大臣に募集の届出をしているものでなければ，することができない。,イ．発行登録を行った有価証券の発行者は，必要があるときは，有価証券報告書を提出する義務の消滅後においても，引き続き有価証券報告書及びその添付書類を提出することができる。,ウ．発行登録に係る有価証券の発行予定期間は，当該発行登録の効力が生じた日から起算して当該日の属する事業年度の末日を超えない期間としなければならない。,エ．発行登録に係る有価証券の発行予定期間を経過する日前において発行予定額全額の有価証券の募集が終了したときは，発行登録者は，当該発行登録を取り下げなければならない。,5,アイ,アウ,アエ,イウ,イエ,ウエ
R2_2,1,商業登記に関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。なお，小商人については考慮しないものとする。,ア．個人商人が，その氏又は氏名以外の名称を商号として選定した場合には，当該商号を登記しなければならない。,イ．個人商人の営業の廃止に伴う商号の譲渡は，登記をしなければ，第三者に対抗することができない。,ウ．会社法の規定により登記すべき事項は，登記の後であっても，正当な事由によってその登記があることを知らなかった第三者に対抗することができない。,エ．会社は，その本店の所在地における清算結了の登記によって消滅する。,4,アイ,アウ,アエ,イウ,イエ,ウエ
R2_2,2,商行為に関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。なお，商法の規定を変更し，又は排除する特約はないものとする。,ア．他人から取得する不動産の供給契約及びその履行のためにする有償取得を目的とする行為は，絶対的商行為である。,イ．商人がその営業の部類に属する契約の申込みを受けた場合において，その申込みとともに受け取った物品があるときは，その申込みを拒絶したときであっても，その商人の費用をもってその物品を保管しなければならない。,ウ．小商人間において金銭の消費貸借をしたときは，貸主は，法定利息を請求することができる。,エ．商行為によって生じた債権を担保するために質権を設定するに際して，質権設定者は，質権者に弁済として質物の所有権を取得させることを約することができる。,6,アイ,アウ,アエ,イウ,イエ,ウエ
R2_2,3,株式会社の設立（会社法第五編「組織変更，合併，会社分割，株式交換及び株式移転」によるものを除く。）に関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。,ア．法人は，発起人となることができない。,イ．設立時募集株式の引受人は，その引き受けた設立時募集株式につき，金銭以外の財産を出資することができない。,ウ．設立時募集株式の引受人は，発起人が定めた設立時募集株式と引換えにする金銭の払込みの期日又はその期間内に，発起人が定めた銀行等の払込みの取扱いの場所において，その設立時募集株式の払込金額の全額の払込みをしないときは，当該払込みをすることにより設立時募集株式の株主となる権利を失う。,エ．株式会社の設立の無効の訴えに係る請求を認容する判決が確定したときは，当該株式会社の設立は，当該株式会社の成立の時に遡ってその効力を失う。,4,アイ,アウ,アエ,イウ,イエ,ウエ
R2_2,4,株式会社の設立に際して発起人が作成する定款に記載し，又は記録しなければならない事項に関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。,ア．株式会社の目的,イ．株式会社の資本金の額,ウ．株式会社の本店の所在地,エ．株式会社の設立時発行株式の数,2,アイ,アウ,アエ,イウ,イエ,ウエ
R2_2,5,譲渡制限株式に関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。,ア．株式会社は，一定の場合においては当該株式会社が譲渡制限株式の譲渡による取得を承認したものとみなす旨を定款で定めることができる。,イ．最高裁判所の判例の趣旨によれば，公開会社でない株式会社において，当該株式会社の承認を得ずになされた株式の譲渡は，当該譲渡の当事者間においては有効であるが，当該株式会社に対する関係では効力を生じないから，当該株式会社は当該株式の譲渡人を株主として扱う義務がある。,ウ．相続により譲渡制限株式を取得した者は，当該株式を取得したことについて株式会社の承認を得なければ，当該株式会社に対して株主名簿の名義書換を請求することができない。,エ．譲渡等承認請求をした者は，当該請求に係る譲渡制限株式を指定買取人が買い取る旨の通知を受けた後は，当該株式の売買価格が決定されていない場合に限り，当該請求を撤回することができる。,1,アイ,アウ,アエ,イウ,イエ,ウエ
R2_2,6,「社債，株式等の振替に関する法律」の適用を受ける振替株式に関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。,ア．振替株式の譲渡は，振替の申請により，譲受人がその口座（機関口座でないものとする。）における保有欄に当該譲渡に係る数の増加の記載又は記録を受けなければ，その効力を生じない。,イ．振替株式の株主は，株主名簿に自己の氏名又は名称及び住所が記載され，又は記録されていなければ，当該振替株式についての少数株主権等を行使することができない。,ウ．最高裁判所の判例の趣旨によれば，振替株式の株主が裁判所に対し全部取得条項付種類株式の取得価格決定の申立てをする場合には，その審理が開始されるまでに，個別株主通知がされていることを要する。,エ．振替株式を発行している会社は，当該株式について株式の併合をしようとするときは，当該株式の併合に関する所定の事項につき，当該株式の株主及びその登録株式質権者に対する会社法上の通知に代えて，公告をしなければならない。,3,アイ,アウ,アエ,イウ,イエ,ウエ
R2_2,7,新株予約権に関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。,ア．株式会社は，新株予約権の内容として，新株予約権を行使した新株予約権者に交付する株式の数に 1 株に満たない端数が生ずる場合，これを切り捨てるものとする旨を定めることができる。,イ．株式会社が，募集新株予約権を株主以外の者に無償で発行するには，その旨の定款の定めがなければならない。,ウ．新株予約権者は，株式会社の承諾を得なければ，募集新株予約権の払込金額の全額の払込みに代えて，払込金額に相当する当該株式会社に対する債権をもって相殺することができない。,エ．公開会社が，自己新株予約権を処分する場合に，払込金額が当該自己新株予約権を取得する者に特に有利な金額であるときは，株主総会の特別決議を要する。,2,アイ,アウ,アエ,イウ,イエ,ウエ
R2_2,8,株式会社の機関に関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。,ア．監査役会設置会社の取締役は， 3 人以上でなければならない。,イ．会計参与を置く大会社（公開会社，監査役会設置会社，監査等委員会設置会社及び指名委員会等設置会社を除く。）は，会計監査人を置かないことができる。,ウ．監査等委員会設置会社は，取締役の過半数が社外取締役でなければならない。,エ．指名委員会等設置会社は，定款に，指名委員会，監査委員会及び報酬委員会を置く旨を定めなければならない。,3,アイ,アウ,アエ,イウ,イエ,ウエ
R2_2,9,株主総会又は株主総会の決議に関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。,ア．株主総会に出席しない株主が書面によって議決権を行使することができることとする旨を定めた場合は，株主（株主総会において決議をすることができる事項の全部につき議決権を行使することができない株主を除く。）の全員の同意があるときであっても，招集手続を省略して株主総会を開催することはできない。,イ．株主が，株主総会において株主総会の目的である事項につき議案を提出するには，当該株主は， 1 株以上の株式を 6 箇月前から引き続き保有していなければならない。,ウ．株主が招集した株主総会においては，その決議によって，株式会社の業務及び財産の状況を調査する者を選任することができる。,エ．会計参与を解任する株主総会の決議における定足数の要件は，定款の定めによって排除することができる。,2,アイ,アウ,アエ,イウ,イエ,ウエ
R2_2,10,取締役及び取締役会に関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。,ア．未成年者は，取締役となることができない。,イ．破産者であって復権を得ていない者も，取締役となることができる。,ウ．取締役会の決議に参加した取締役が，その議事録に異議をとどめなかったときは，当該取締役は当該決議に賛成したものとみなされる。,エ．監査役が監査役設置会社に対して負う損害賠償責任について，当該会社が当該監査役に対して訴えを提起する場合，当該会社を代表するのは，代表取締役である。,5,アイ,アウ,アエ,イウ,イエ,ウエ
R2_2,11,監査役に関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。,ア．監査役が費用の前払を株式会社に請求する場合には，当該監査役は，当該費用が監査に必要な費用であることを証明する必要はない。,イ．監査役会設置会社において，特別取締役による議決の定めがある場合，監査役会は，その決議により，監査役の中から特別取締役による取締役会に出席すべき監査役を選定しなければならない。,ウ．監査役会設置会社でない監査役設置会社において，監査役が 2 人以上ある場合，監査役は，全員が共同して監査報告を作成しなければならない。,エ．監査役設置会社が会計監査人設置会社である場合，監査役はその職務を行うために必要があるときは，会計監査人に対し，その監査に関する報告を求めることができる。,3,アイ,アウ,アエ,イウ,イエ,ウエ
R2_2,12,指名委員会等設置会社に関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。,ア．取締役を兼ねていない執行役と指名委員会等設置会社との間の取引によって当該指名委員会等設置会社に損害が生じたときは，当該取引を承認する取締役会の決議に賛成した取締役は，任務を懈怠したものと推定される。,イ．定款で定めた執行役の員数が欠けた場合，裁判所は必要があると認めるときは，利害関係人の申立てにより，一時執行役の職務を行うべき者を選任することができる。,ウ．取締役会は，社債を引き受ける者の募集に関する重要な事項の決定を執行役に委任することができる。,エ．監査委員は，取締役が株主総会に提出しようとする議案が法令又は定款に違反すると認めるときは，その旨を株主総会に報告しなければならない。,4,アイ,アウ,アエ,イウ,イエ,ウエ
R2_2,13,株式会社の会計帳簿等に関する次の記述のうち，最高裁判所の判例の趣旨に照らして，正しいものの組合せとして最も適切な番号を一つ選びなさい。,ア．会計帳簿等の閲覧謄写請求の理由は，具体的に記載されなければならないが，その記載された請求の理由を基礎づける事実が客観的に存在することについての立証は要しない。,イ．株式の譲渡につき定款で制限を設けている株式会社において，その有する株式を他に譲渡しようとする株主が，当該株式の適正な価格を算定する目的でした会計帳簿等の閲覧謄写請求は，特段の事情が存しない限り，株主等の権利の確保又は行使に関して調査をするために行われたものとは認められない。,ウ．株主が会計帳簿等の閲覧を請求するため株式会社に提出した書面に，「会社財産が適正妥当に運用されているかどうかにつき，会計帳簿等を閲覧したい」と記載されている場合は，当該請求は，理由を具体的に記載してされたものとはいえない。,エ．株式会社の会計帳簿等の閲覧謄写請求をした株主が，当該株式会社の業務と実質的に競争関係にある事業を営むものであることを理由として当該請求につき拒絶事由があるというためには，当該株主が当該株式会社と競業をなす者であるなどの客観的事実が認められるのみでは足りず，当該株主に会計帳簿等の閲覧謄写によって知り得る情報を自己の競業に利用するなどの主観的意図があることを要する。,2,アイ,アウ,アエ,イウ,イエ,ウエ
R2_2,14,株式会社の資本金，準備金及び剰余金に関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。,ア．株式会社は，その発行する新株予約権を引き受ける者の募集をしようとするときは，募集事項として，募集新株予約権と引換えにする金銭の払込みにより増加する資本金及び資本準備金に関する事項を定めなければならない。,イ．株式会社が自己株式の消却をする場合には，自己株式の消却後のその他資本剰余金の額は，当該自己株式の消却の直前の当該額から当該消却する自己株式の帳簿価額を減じて得た額となる。,ウ．株式会社が剰余金の配当をする場合には，法務省令で定めるところにより，当該剰余金の配当をする日における分配可能額に 10 分の 1 を乗じて得た額を資本準備金又は利益準備金として計上しなければならない。,エ．取締役会設置会社は，株式の発行と同時に資本金の額を減少する場合において，当該資本金の額の減少の効力が生ずる日後の資本金の額が当該日前の資本金の額を下回らないときは，当該資本金の額の減少に関する事項を取締役会の決議によって定めなければならない。,5,アイ,アウ,アエ,イウ,イエ,ウエ
R2_2,15,持分会社に関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。なお，定款に別段の定めはないものとする。,ア．法人は，持分会社の業務を執行する社員となることができない。,イ．持分会社は，社員が 2 人以上ある場合には，当該持分会社の業務を執行する社員を定款で定めなければならない。,ウ．持分の全部を他人に譲渡した社員は，その旨の登記をする前に生じた持分会社の債務について，従前の責任の範囲内でこれを弁済する責任を負う。,エ．合名会社の社員でない者が自己を当該合名会社の社員であると誤認させる行為をしたときは，当該社員でない者は，その誤認に基づいて当該合名会社と取引をした者に対し，当該合名会社の社員と同一の責任を負う。,6,アイ,アウ,アエ,イウ,イエ,ウエ
R2_2,16,社債に関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。なお，会社法の規定を変更し，又は排除する定款の定めはないものとする。,ア．純資産額が 300 万円を下回る株式会社は，無担保社債を発行することができない。,イ．合名会社は，社債を発行することができる。,ウ．社債管理者は，社債権者のために社債に係る債権の実現を保全するために必要な裁判上の行為をする権限を有する。,エ．取締役会設置会社でない株式会社においては，社債を引き受ける者の募集に関する重要な事項の決定は，株主総会の特別決議によらなければならない。,4,アイ,アウ,アエ,イウ,イエ,ウエ
R2_2,17,組織再編における債権者の異議手続に関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。,ア．株式会社が吸収分割をする場合，吸収分割後に吸収分割株式会社に対して債務の履行を請求することができない吸収分割株式会社の全ての債権者は，当該吸収分割株式会社に対し，所定の期間内に当該吸収分割について異議を述べることができる。,イ．株式会社が株式交換をする場合，株式交換完全親株式会社の全ての債権者は，当該株式交換完全親株式会社に対し，当該株式交換について異議を述べることができない。,ウ．株式会社が新設分割をする場合，新設分割後に新設分割株式会社に対して債務の履行を請求することができる新設分割株式会社の全ての債権者は，当該新設分割株式会社に対し，当該新設分割について異議を述べることができない。,エ．株式会社が株式移転をする場合，株式移転計画新株予約権が新株予約権付社債に付された新株予約権であるときは，当該新株予約権付社債についての全ての社債権者は，当該株式移転完全子会社に対し，所定の期間内に当該株式移転について異議を述べることができる。,3,アイ,アウ,アエ,イウ,イエ,ウエ
R2_2,18,組織再編，株式等売渡請求及び事業譲渡に関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。,ア．吸収合併の無効は，吸収合併消滅株式会社又は吸収合併存続株式会社が公開会社でない場合は，当該吸収合併の効力が生じた日から 1 年以内に，訴えをもってのみ主張することができる。,イ．株式等売渡請求に係る売渡株式等の全部の取得の無効は，対象会社が公開会社でない場合は，取得日から 1 年以内に，訴えをもってのみ主張することができる。,ウ．株式会社間で事業の全部の譲渡がされた場合，当該事業の全部の譲渡の無効は，当該事業の全部の譲渡の効力が生じた日から 6 箇月以内に，訴えをもってのみ主張することができる。,エ．吸収分割の無効は，当該吸収分割の効力が生じた日から 6 箇月以内に，訴えをもってのみ主張することができる。,5,アイ,アウ,アエ,イウ,イエ,ウエ
R2_2,19,金融商品取引法上の目論見書に関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。,ア．発行者又は有価証券の売出しをする者は，その募集又は売出しにつき内閣総理大臣に募集又は売出しの届出をしなければならない有価証券について，当該届出がその効力を生じているのでなければ，目論見書の交付の有無にかかわらず，これを募集又は売出しにより取得させ，又は売り付けることはできない。,イ．有価証券の売出しをする者は，既に開示された有価証券を売出しにより適格機関投資家に取得させる場合には，当該適格機関投資家から交付の請求があった場合を除き，目論見書を交付することを要しない。,ウ．内閣総理大臣は，内閣府令で定めるところにより，目論見書を公衆の縦覧に供しなければならない。,エ．目論見書の交付義務に違反して有価証券を取得させた者が当該有価証券の取得者に対して負う損害賠償の額は，当該取得者が当該有価証券の取得について支払った額から損害賠償を請求する時における市場価額（市場価額がないときは，その時における処分推定価額）を控除した額と推定される。,1,アイ,アウ,アエ,イウ,イエ,ウエ
R2_2,20,金融商品取引法上の次の有価証券のうち，公開買付けの対象となることがあるものの組合せとして最も適切な番号を一つ選びなさい。,ア．国債証券,イ．特定電子記録債権,ウ．株券,エ．新株予約権証券,6,アイ,アウ,アエ,イウ,イエ,ウエ
R3,1,商法上の支配人に関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。なお，小商人については考慮しないものとする。,ア．支配人は，商人に代わってその営業に関する裁判上の行為を除く一切の行為をする権限を有する。,イ．商人の営業所の営業の主任者であることを示す名称を付した使用人は，相手方が悪意であるときを除き，当該営業所の営業に関し，一切の裁判外の行為をする権限を有するものとみなされる。,ウ．商人は，支配人を選任したときは，その登記をしなければならない。,エ．支配人は，商人の許可を受けなくても，他の商人の使用人となることができる。,4,アイ,アウ,アエ,イウ,イエ,ウエ
R3,2,商人間の売買に関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。,ア．買主が売買の目的物の受領を拒み，かつ，その物に損傷による価格の低落のおそれがある場合には，売主は，催告をしないでその物を競売に付することができる。,イ．買主は，売買の目的物を受領したときは，遅滞なく，その物を検査しなければならない。,ウ．売買の目的物が種類，品質又は数量に関して契約の内容に適合しないことにつき売主が悪意であった場合には，買主は，売主に対し，履行の追完を請求することはできない。,エ．売買の性質又は当事者の意思表示により，特定の日時又は一定の期間内に履行をしなければ契約の目的を達することができない場合において，当事者の一方が履行をしないでその時期を経過したときは，相手方は，催告をすることなく，直ちに契約の解除をすることができる。,1,アイ,アウ,アエ,イウ,イエ,ウエ
R3,3,創立総会に関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。,ア．設立しようとする株式会社が種類株式発行会社である場合を除き，創立総会において定款を変更し，その発行する全部の株式を譲渡制限株式とする場合には，当該創立総会の決議は，当該創立総会において議決権を行使することができる設立時株主の議決権の3 分の 2 以上に当たる多数をもって行わなければならない。,イ．創立総会において設立の廃止を決議する場合には，設立時株主は，その引き受けた設立時発行株式が議決権制限株式であっても，議決権を行使することができる。,ウ．創立総会において，設立時株主は，その有する議決権について，不統一行使をすることができない。,エ．公証人の認証を受けた定款は，創立総会の決議によって変更することができる。,5,アイ,アウ,アエ,イウ,イエ,ウエ
R3,4,発行可能株式総数に関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。,ア．種類株式発行会社においては，発行可能種類株式総数の合計数は，発行可能株式総数を超えることができない。,イ．公開会社においては，自己株式の消却によって発行可能株式総数が発行済株式の総数の 4 倍を超えることとなる場合には，定款を変更して発行可能株式総数を発行済株式の総数の 4 倍以下の数にしなければならない。,ウ．株式会社は，株式の併合をしようとするときは，株主総会の決議により，株式の併合の効力発生日における発行可能株式総数を定めなければならず，当該株式の併合の効力発生日に，当該発行可能株式総数に変更する旨の定款の変更をしたものとみなされる。,エ．取締役会設置会社は，株式の分割をしようとするときは，現に二以上の種類の株式を発行している場合を除き，株主総会の決議によらないで，株式の分割の効力発生日の前日の発行可能株式総数に分割の割合を乗じて得た数の範囲内で，発行可能株式総数を増加する定款の変更をすることができる。,6,アイ,アウ,アエ,イウ,イエ,ウエ
R3,5,株主の権利に関する次の記述のうち，正しいものの組合せとして最も適切な番号を一つ選びなさい。,ア．株式会社が，特定の株主に対して，当該株式会社又はその子会社の計算において，無償で財産上の利益を供与したときは，当該株式会社は，株主の権利の行使に関し，財産上の利益の供与をしたものと推定される。,イ．最高裁判所の判例の趣旨によれば，株主総会の決議の取消しの訴えを提起した株主が，その係属中に死亡した場合は，相続により株式を取得した相続人は，その訴訟の原告たる地位を承継しない。,ウ．株主名簿の閲覧又は謄写の請求をする権利は，単独株主権である。,エ．最高裁判所の判例の趣旨によれば，株式の準共有者間において，当該株式についての権利を行使する者を定めるに当たっては，当該準共有者全員の同意を要する。,2,アイ,アウ,アエ,イウ,イエ,ウエ
